HIP,Radeg,Dedeg,Hpmag
12093,38.96870387,5.59330143,5.0189
12107,39.00028394,-7.83145295,5.6141
12114,39.01596871,6.88336442,5.9524
12122,39.03865178,-30.04496362,5.9055
12148,39.14626518,7.7300777,5.9767
12153,39.15728637,12.44784626,5.7528
12160,39.17937696,31.60766591,6.2336
12181,39.23782985,38.73398301,6.0193
12186,39.24425349,-34.57734541,5.9086
12200,39.27713566,32.89101712,6.3419
12225,39.35110365,-52.54308836,5.3735
12239,39.40002831,65.74535769,5.9255
12247,39.42407322,-3.39606795,5.8154
12272,39.502924,7.69537668,6.4932
12273,39.50870085,72.81821444,5.3275
12287,39.57440979,37.72682255,6.2961
12288,39.57748192,-30.19388298,5.9386
12305,39.61643498,38.08916499,6.2925
12318,39.65326433,3.44318569,6.3716
12332,39.70416228,21.96144464,5.5071
12387,39.87061789,0.32851674,4.0081
12390,39.89055078,-11.87158223,4.9262
12394,39.89676533,-68.26694753,4.0933
12413,39.94966511,-42.89163303,4.7613
12444,40.05209859,-9.4526837,5.904
12447,40.06526159,6.11195313,6.3445
12484,40.16491588,-54.54992418,5.3052
12486,40.16638218,-39.85530924,4.2751
12489,40.17097153,27.06100888,5.3318
12530,40.30779538,-0.69534801,5.8383
12562,40.39221946,-14.54941173,6.0738
12584,40.45138718,-3.21377677,6.2333
12608,40.52746487,-38.38371776,6.1571
12611,40.53514704,-46.52421183,6.2505
12623,40.56220344,40.19438712,5.024
12640,40.59134422,20.01157724,5.7472
12647,40.62062523,10.74178181,6.3398
12653,40.63816024,-50.80082679,5.518
12686,40.74778042,53.52618227,6.0169
12690,40.75771544,48.26525511,6.4701
12692,40.76167828,55.10607126,5.7279
12706,40.82551857,3.23617153,3.5001
12708,40.83426736,-40.52793964,6.3658
12717,40.86027144,-66.71405577,6.3571
12719,40.86296038,27.70717056,4.6112
12744,40.96353098,25.63833234,6.4073
12768,41.02149192,44.297055,5.59
12770,41.03064358,-13.85867601,4.2067
12775,41.04414769,-52.57056114,6.1876
12777,41.04870044,49.22866627,4.2097
12786,41.0855007,-32.52466203,6.2331
12803,41.13738,15.31189961,5.7767
12821,41.20695917,67.82470917,5.9966
12828,41.23488946,10.11422043,4.3439
12832,41.23961449,12.44596675,5.242
12843,41.27492268,-18.5726501,4.5718
12862,41.33693998,4.71173039,6.1183
12871,41.36438582,-63.70453152,5.9002
12876,41.38555257,-67.61672398,4.8551
12982,41.74284774,35.98353293,6.4298
12990,41.76501102,35.55481389,6.3504
13055,41.94847928,81.4486658,5.9888
13061,41.97683954,29.24742358,4.6868
13064,41.98301481,-12.4605314,6.4926
13108,42.13359606,18.28386999,5.9902
13121,42.19112222,25.18807342,5.892
13133,42.23127335,69.63419852,6.3105
13141,42.25569583,-62.80659224,5.2973
13147,42.27233094,-32.40628374,4.6193
13165,42.32315687,17.46434449,5.2433
13178,42.37807117,57.08432168,6.3677
13197,42.46247511,-24.55999902,6.3102
13202,42.47562953,-27.94203571,5.4
13209,42.49578916,27.26079044,3.5831
13225,42.56144569,-35.84368605,6.0763
13244,42.61890276,-75.06688105,4.9107
13254,42.64547597,38.31890843,4.3081
13265,42.66834966,-35.67571668,5.6391
13268,42.67413627,55.89552946,3.896
13271,42.69906177,-39.93219897,6.3848
13288,42.75977471,-21.00397917,4.9284
13327,42.87319951,15.08212699,5.4946
13328,42.87846186,35.05989402,4.6674
13339,42.92396825,46.842002,6.0214
13347,42.94131728,58.3142977,6.496
13363,42.98400995,-30.81477502,6.4938
13367,42.9947853,68.88851658,6.0651
13387,43.07894204,-62.9095983,6.1852
13402,43.13287775,-12.76925352,6.1909
13421,43.21114224,-9.4413322,6.3874
13424,43.2167539,52.99742086,6.3933
13448,43.29856679,16.48361254,6.401
13462,43.3377869,48.56998471,6.3915
13473,43.39313868,-38.43708687,6.0317
13479,43.39695407,-22.37612271,6.0889
13490,43.42740852,38.33767876,5.4318
13495,43.44244973,9.33587328,6.4184
13518,43.52696627,-50.87141918,6.3393
13531,43.56442622,52.7624895,4.0759
13654,43.95209492,18.33167611,5.4449
13665,43.98642968,61.52106289,5.6858
13679,44.05720172,8.38177789,6.0758
13700,44.10273097,64.33244436,6.248
13701,44.10668253,-8.89760992,4.0583
13702,44.10825992,18.02365085,5.6882
13713,44.1387686,47.16400379,6.2107
13717,44.15602149,-3.71221448,5.2017
13732,44.21107979,51.2613515,6.3345
13756,44.2690127,4.50097059,6.1677
13768,44.30380207,-29.85527536,6.3872
13775,44.32200185,31.93429436,5.1062
13782,44.34875521,-23.86207676,5.5093
13789,44.38593922,-38.19095188,6.4171
13832,44.50971573,38.6149684,6.1987
13834,44.52114717,20.66881047,5.8888
13835,44.52369954,-23.60613839,5.9692
13847,44.56548212,-40.30473465,2.9378
13874,44.67538996,-2.78272368,5.2375
13879,44.69021007,39.66282729,4.7156
13883,44.6971129,-9.77646591,6.2107
13884,44.69902524,-64.07129732,5.021
13905,44.76545725,35.18311441,5.1039
13907,44.77705558,-28.90707943,6.3022
13914,44.80305817,21.34044508,4.6513
13942,44.90027279,-25.27433866,5.7905
13947,44.90958179,-32.50722154,6.3245
13949,44.91611687,41.0330535,6.0315
13951,44.92151024,-2.46490098,5.5407
13954,44.92873468,8.90740132,4.6767
13965,44.95742783,47.22063876,5.6282
13997,45.04950132,38.13180753,6.1021
14036,45.18372182,10.87047196,6.0434
14040,45.21198078,-2.87864153,6.1854
14043,45.21743381,52.35179738,5.2569
14060,45.2915276,-7.66283639,5.9196
14086,45.40604295,-28.09048229,6.021
14104,45.46782449,5.33610334,6.4071
14109,45.47562623,26.46234174,5.959
14110,45.48372173,-9.96139327,6.0053
14124,45.53845099,-6.49419393,6.3237
14131,45.56415577,-71.90249559,5.4682
14135,45.56991317,4.08992556,2.6196
14143,45.59378376,4.35287046,5.5921
14146,45.59830477,-23.62433608,4.1328
14168,45.6760814,-7.68546362,5.4804
14187,45.73267345,-46.97504242,5.9706
14232,45.87547157,28.26995606,6.4511
14240,45.90376559,-59.73761999,5.2076
14293,46.06865546,-7.60089955,5.3168
14315,46.15854785,1.86360569,6.2088
14328,46.199126,53.50645015,3.0586
14354,46.29373783,38.8405331,3.2889
14355,46.29691917,-8.27430158,6.4692
14365,46.33762333,40.58219176,6.2223
14376,46.36119693,25.25519873,5.4449
14382,46.38510729,56.70554804,4.9311
14392,46.41728798,56.06902461,6.2685
14417,46.53313284,79.41851013,5.5816
14439,46.59869851,13.1874028,5.8111
14456,46.63953383,-6.08854222,5.2905
14502,46.82923675,64.05760178,5.8888
14514,46.85702924,17.87997266,6.0935
14521,46.88291791,-78.98942317,5.7475
14544,46.94725054,47.3087058,6.4227
14547,46.95416143,-69.2649567,6.2884
14551,46.9616876,-27.83110117,6.2329
14566,47.01595955,52.21356373,6.331
14576,47.04220893,40.95565071,2.0969
14586,47.08785632,18.7950874,6.3534
14607,47.16163959,8.47089093,6.446
14632,47.2620139,49.61350017,4.1758
14668,47.37345501,44.85788919,3.9564
14677,47.40303168,29.07711231,5.7816
14719,47.53678284,27.81988937,6.4329
14748,47.61268183,26.89607093,6.182
14749,47.61348222,-48.73409554,6.2733
14764,47.66156383,11.87269224,5.9569
14797,47.77194967,-13.26430428,6.489
14814,47.81976911,-16.02493934,6.4111
14817,47.82250622,39.6115706,4.7813
14819,47.82824541,-3.8115548,6.1578
14821,47.84136694,13.04780311,6.2728
14838,47.90695681,19.72669782,4.5117
14844,47.92855151,81.47071196,5.9698
14862,47.98432745,74.39386864,4.864
14879,48.01783347,-28.98910634,3.9821
14887,48.03976333,42.37594739,6.1229
14893,48.05932736,27.2570131,5.7499
14913,48.10699548,-44.41965368,6.0359
14914,48.1098196,47.7260808,6.46
14915,48.10987464,6.66088595,5.6781
14930,48.13808301,-57.3215818,5.7328
14954,48.19301529,-1.19593262,5.1852
14972,48.25620851,-35.94370659,6.2708
15004,48.34940927,48.17699855,6.0904
15024,48.40806266,-29.80412214,6.3347
15110,48.72547793,21.0446286,4.8803
15118,48.7356081,42.50361959,6.2348
15125,48.75115537,-26.10040644,6.2691
15154,48.83519832,30.55667489,5.62
15191,48.9464515,32.8566659,6.3866
15192,48.94988614,57.14062523,5.9277
15197,48.95844487,-8.81984039,4.8647
15201,48.98899139,-77.38860486,5.612
15203,49.00353827,-5.91869704,6.163
15204,49.00763074,34.68860886,6.3214
15209,49.01846749,45.34621567,6.2002
15219,49.0508529,50.93771108,5.2076
15230,49.09046196,-5.73041485,6.422
15241,49.14663508,32.18421942,6.1467
15244,49.14902067,-9.15474554,6.2408
15282,49.29769349,40.483054,6.4444
15305,49.3608419,-47.75173752,5.9976
15309,49.38141779,65.65834966,6.4801
15330,49.43528835,-62.57689909,5.6405
15334,49.44057223,39.283414,5.997
15338,49.44721549,44.02508169,5.4716
15353,49.4957884,-66.92688509,6.0793
15357,49.51038332,-28.79703582,6.0067
15371,49.54640433,-62.50793544,5.3533
15382,49.59206992,-22.51114881,5.0241
15383,49.59282807,-0.93014132,5.5554
15404,49.65717015,50.22223545,5.143
15411,49.67113506,-18.55964001,5.8156
15416,49.68259956,34.2226736,4.9927
15444,49.78174375,50.09502768,5.0299
15457,49.83974565,3.36997079,4.9768
15474,49.87904019,-21.7579425,3.7303
15479,49.89542986,-24.12284661,5.7006
15510,49.97176989,-43.07154908,4.395
15514,49.9825538,27.0713071,6.0671
15520,49.99690314,65.65232711,4.6984
15547,50.08158458,77.73490163,5.5101
15549,50.0848594,29.04849808,4.5975
15557,50.10652694,25.66296642,6.3041
15619,50.27821097,3.67568171,5.85
15627,50.30671247,21.14714049,5.2753
15643,50.35010648,-23.63508949,5.6537
15648,50.36086272,43.32965168,4.9814
15669,50.46821629,49.07105906,6.0459
15696,50.54954369,27.60757647,5.7153
15700,50.56784362,-25.58780419,6.3717
15737,50.68863434,20.74210521,5.2483
15770,50.80490208,49.21333017,5.301
15776,50.82374837,-7.79356453,6.3388
15840,51.00948334,-69.62465085,6.2368
15850,51.04214337,12.62964261,6.1764
15861,51.07693647,24.72418778,5.6727
15863,51.08061917,49.86124305,1.8972
15870,51.10881258,20.80351316,6.0709
15876,51.12366323,33.53601767,5.7849
15890,51.16900557,64.58599576,5.1901
15900,51.20348981,9.02906438,3.77
15968,51.40105627,-69.33659423,6.0535
15987,51.48256426,-35.92087382,6.4279
15988,51.48900343,49.12082274,6.0668
16015,51.54903786,-41.6370053,6.3582
16029,51.59383215,-27.3176093,6.0934
16083,51.79216991,9.73277231,3.7082
16095,51.82779611,12.73530695,6.294
16112,51.88902373,-35.68133908,5.8699
16142,52.00395007,-11.28648698,5.9077
16147,52.012709,49.06293154,4.962
16168,52.08616682,33.80769728,5.7403
16181,52.11069649,22.80427696,6.1961
16210,52.21794555,49.84844593,5.5651
16228,52.26722736,59.94033468,4.3087
16244,52.3417927,49.5090193,4.6446
16245,52.34244324,-62.93843427,4.8043
16252,52.35943434,46.9379376,6.2593
16263,52.40009396,-12.67474871,5.6327
16266,52.4132822,-6.80423912,6.1572
16281,52.47810894,58.87875252,4.671
16285,52.47997846,-42.63425273,5.822
16290,52.49552386,-78.35178502,5.8435
16292,52.50096008,55.45183686,5.114
16303,52.54554937,59.36606893,6.1803
16310,52.556615,-41.36951782,6.2262
16319,52.58078886,71.86389731,6.3865
16322,52.60198291,11.336481,5.132
16335,52.64367644,47.99517197,4.4945
16339,52.65374332,-47.37517423,6.0248
16340,52.65388427,48.10365483,5.8208
16341,52.65437457,-5.07516319,4.71
16358,52.68914585,6.18874369,6.0913
16368,52.71534387,-66.48971822,5.7993
16369,52.7181958,12.93668147,4.3077
16424,52.87230322,49.20977388,6.3194
16447,52.95433012,49.40109544,6.4444
16449,52.97338362,-25.61411285,6.4293
16470,53.03575435,48.02353384,5.4409
16489,53.08214714,84.91136335,5.7765
16499,53.10960037,46.05704306,5.3971
16509,53.14465222,-50.37884849,5.835
16511,53.14970742,9.37355757,5.7437
16516,53.16240392,44.85577491,6.4292
16518,53.16675727,35.46172046,5.8846
16537,53.23509022,-9.45830604,3.8652
16591,53.3959261,39.89959025,5.8387
16599,53.41292452,54.97486065,6.0225
16602,53.42180576,57.86863583,6.4873
16611,53.44686636,-21.63281573,4.2359
16628,53.48672238,-31.08030031,6.3098
16641,53.53466827,17.83358313,6.31
16664,53.61093199,24.46447553,5.9961
16677,53.65607988,-9.86827363,6.256
16780,53.99021703,-11.19397794,5.7329
16803,54.07246799,-17.46704075,5.208
16826,54.12233371,48.19270056,4.2925
16827,54.12576732,-78.32308908,6.4596
16846,54.19711968,0.58815495,5.9609
16852,54.21882882,0.40283325,4.4104
16870,54.27365866,-40.27451059,4.7322
16924,54.44924324,15.43062312,6.4615
16938,54.50069327,42.58290295,6.3944
16974,54.58210338,56.93279795,6.2606
16989,54.62189256,-7.39170958,6.022
17007,54.6985725,-27.94311703,6.0068
17027,54.75469076,-5.62570672,6.1133
17056,54.85456367,75.73960166,6.4153
17057,54.85592632,-10.43702552,6.3491
17058,54.85719829,16.53676584,6.3456
17086,54.9098085,-3.39284249,6.386
17103,54.96309863,3.05684305,5.714
17120,54.99812276,-1.12121124,6.2833
17167,55.15972139,-5.21069752,5.4825
17181,55.19293083,25.32952648,6.1465
17203,55.28267189,37.58026413,5.5312
17296,55.53894605,63.21675888,5.0956
17304,55.5620799,-31.93839578,4.9335
17309,55.57893699,19.70028618,5.6842
17313,55.59434853,33.96503918,4.9631
17328,55.63620896,-85.26202262,6.4042
17342,55.67805938,59.9693846,5.8393
17351,55.70884174,-37.31334483,4.7559
17358,55.7311752,47.78765317,2.9703
17378,55.81231675,-9.76519869,3.6796
17395,55.89099312,-10.48561208,5.6598
17408,55.94642323,19.66517,6.298
17437,56.02678062,48.52368521,6.1821
17440,56.04814575,-64.8070942,4.0019
17448,56.07969333,32.28827337,3.8583
17453,56.11744588,20.92877021,6.1031
17457,56.1271166,-1.16307843,5.2154
17460,56.13082026,36.4602038,5.6291
17464,56.14110236,-54.27418639,6.4583
17475,56.17046096,46.09987074,6.1739
17489,56.20084225,24.28957701,5.4507
17499,56.21884818,24.1134484,3.6857
17506,56.23526064,-0.29671541,5.7008
17527,56.29052848,24.83937328,5.6447
17529,56.29851451,42.57854465,3.8717
17531,56.30200903,24.46737906,4.2724
17534,56.31616356,-47.35945428,5.8837
17543,56.34873366,-71.65823644,6.2233
17563,56.41846016,6.05002902,5.3139
17573,56.45663811,24.36785797,3.8591
17579,56.4769331,24.55462133,5.7675
17584,56.49685466,45.6819441,5.6401
17585,56.50339874,67.20188092,5.8718
17587,56.50971988,63.34506762,4.922
17588,56.51203202,24.52800593,6.4389
17593,56.53542672,-12.10173525,4.5239
17595,56.53901654,6.80365526,6.0784
17608,56.58150148,23.94846199,4.1534
17618,56.61426571,-29.33816599,5.9555
17651,56.71245432,-23.24843785,4.3164
17678,56.80929757,-74.23924238,3.342
17702,56.87110081,24.10524179,2.848
17707,56.88383262,55.92204899,6.097
17717,56.91508461,-23.87479579,5.2659
17732,56.95432043,32.19549838,6.3607
17734,56.95668278,-36.10582933,6.1795
17738,56.98342918,-30.16732061,5.6816
17771,57.06771695,11.14336667,5.031
17772,57.07533702,50.73677196,6.2017
17776,57.08668458,23.42136364,5.4355
17797,57.14926008,-37.62012831,4.2697
17798,57.14884609,-20.90293621,5.9238
17805,57.16215112,0.22787116,6.0798
17846,57.28384513,43.9630237,6.0395
17847,57.29054699,24.05352413,3.6084
17851,57.29668416,24.13682556,5.0295
17854,57.30708663,70.87120239,5.4402
17858,57.33218995,57.11832755,6.4881
17874,57.36367012,-36.20011256,4.328
17884,57.3803565,65.52600622,4.3978
17886,57.38626037,33.09138143,5.1684
17891,57.40258876,63.29710443,5.8839
17900,57.43133303,23.71196321,6.1646
17921,57.47940817,22.24426274,6.072
17932,57.51854771,44.96792115,5.796
17954,57.57881127,25.57964845,5.3049
17959,57.58948251,71.33236762,4.6368
18033,57.81607299,13.0461315,6.2817
18067,57.92395983,68.50753649,6.2948
18081,57.97381803,34.35912926,5.7777
18089,58.00093489,6.53491384,5.6804
18094,58.01855888,31.16866596,6.2856
18141,58.17355847,-5.36124178,5.4539
18170,58.29149333,17.32715593,6.0494
18173,58.30386773,-18.4344497,6.3567
18199,58.3887669,-46.89358822,6.0935
18201,58.39359931,25.68296577,6.3898
18212,58.41112554,48.65056841,5.9246
18213,58.41218402,-34.73229511,5.0631
18216,58.42784564,-24.6122126,4.5955
18217,58.42996856,57.97536964,5.8504
18246,58.5329938,31.88365779,2.898
18255,58.57286089,-2.95473374,4.6015
18262,58.5965766,-40.3570291,5.8218
18339,58.81739062,-12.09905103,6.0857
18396,58.99232449,47.87147029,5.369
18401,59.01624148,-63.4638465,6.303
18428,59.1152389,-13.59754104,6.4454
18434,59.11953373,35.08090819,5.4788
18438,59.12638982,71.82163047,6.3923
18453,59.15181657,50.69569131,5.3779
18455,59.1579231,-9.75085744,6.2577
18471,59.21680302,22.47824998,5.7033
18481,59.25706794,6.04013199,6.1163
18485,59.26584151,23.1755912,6.0618
18488,59.28455249,61.10891706,5.13
18505,59.35598132,63.07224922,4.9464
18508,59.35993783,24.46195533,6.3486
18532,59.46342225,40.01027312,2.8348
18543,59.50720838,-13.50824446,3.0703
18565,59.62139194,38.84034943,6.4841
18592,59.67864151,-57.10238795,6.1514
18597,59.68640628,-61.40015061,4.6497
18606,59.71842213,-5.46952372,5.9978
18614,59.7412487,35.79102722,4.0307
18647,59.87555246,-12.57433227,5.7362
18658,59.91839558,10.33041045,6.4459
18673,59.98115029,-24.01625667,4.5935
18717,60.15369366,17.2967345,6.3385
18723,60.16926437,-30.49070963,5.945
18724,60.17008546,12.49037559,3.3774
18735,60.20285807,18.19406873,5.9602
18744,60.22418673,-62.15936899,4.5138
18769,60.3118137,36.98948412,6.4
18772,60.32529607,-61.07905151,5.1069
18788,60.38347482,-1.54962627,5.2315
18805,60.44222101,9.99801378,5.6792
18859,60.65273617,-0.26831082,5.4938
18907,60.78907039,5.98930896,3.9203
18926,60.8531142,-20.14379274,6.4071
18957,60.93584947,5.43563754,5.2951
18975,60.98543796,8.19720126,5.5359
18993,61.0407822,2.82725253,5.4651
19009,61.09030697,24.10602645,5.6092
19011,61.09461004,-12.79233894,5.785
19018,61.11318186,59.15550831,5.1313
19037,61.17038311,-20.38183062,6.2887
19038,61.17357438,22.08206796,4.5241
19076,61.3339564,22.00922152,6.0399
19095,61.40543299,-27.65203663,5.6665
19121,61.48538983,-8.85608356,6.2949
19129,61.51321004,68.67996528,5.9956
19167,61.64606355,50.35135041,4.2801
19171,61.65165818,27.6000249,5.1397
19172,61.65242808,54.00888428,6.472
19177,61.66171964,65.52085972,6.1945
19205,61.75215616,29.00128771,5.2963
19261,61.92460911,15.16284297,6.0877
19284,61.99754736,17.33992107,6.0288
19302,62.06442388,37.72797183,6.2307
19335,62.15206272,38.04022822,5.6343
19343,62.1653055,47.71259362,3.9864
19376,62.25650286,13.39829846,5.9604
19388,62.29125193,19.60929369,5.6757
19398,62.3243177,-16.38587737,5.4008
19400,62.34233953,54.82908803,6.3529
19412,62.36490043,59.9080758,6.4589
19454,62.50093215,86.62635136,5.9267
19461,62.51160437,80.69867413,5.2227
19483,62.59383281,-6.92382347,5.6074
19511,62.69890234,-8.81982091,5.8656
19513,62.7078375,26.48103954,5.4712
19515,62.71013759,-41.99374106,5.0108
19525,62.74592478,33.58681408,5.8876
19554,62.83414883,5.52303522,5.7917
19571,62.900731,-20.35627808,5.8498
19587,62.96638849,-6.83777866,4.1285
19641,63.13051943,17.27750726,6.2594
19672,63.21352988,22.41348357,6.1989
19673,63.2161464,68.50113289,6.4968
19719,63.38794258,7.7160339,5.3736
19720,63.39397684,10.2125187,6.2556
19721,63.39880409,-40.35783877,6.4991
19725,63.40894185,-1.14972554,6.4093
19730,63.43669577,72.12623017,6.2131
19736,63.45762538,12.7537415,6.414
19740,63.48496212,9.26389875,4.9876
19747,63.50033879,-42.29387282,4.0124
19777,63.598722,-10.25588864,5.0352
19780,63.60596318,-62.47397892,3.4953
19799,63.65099153,10.01143879,5.1932
19805,63.70228805,-62.19204943,5.6109
19810,63.71697303,37.5426805,6.4708
19811,63.72212554,40.48372492,4.8418
19812,63.72440699,48.4093731,4.287
19823,63.75749342,57.4603629,6.1911
19849,63.82349253,-7.64455857,4.5615
19859,63.87027004,6.18712124,6.4375
19860,63.88352159,8.89240998,4.2656
19877,63.9425602,15.40074857,6.4024
19893,64.00621426,-51.48709571,4.3338
19917,64.08717845,-60.94854289,6.3786
19921,64.12118135,-59.30174863,4.5977
19949,64.17960425,53.61180338,5.2217
19968,64.22311688,61.85004123,5.6562
19983,64.28363442,57.8604767,5.8866
19990,64.31535877,20.57874054,4.9992
19996,64.33012938,-6.47215996,6.1182
20020,64.41777147,-63.25549179,5.8569
20042,64.4734105,-33.79833154,3.5167
20049,64.49656928,-80.21418072,5.8246
20063,64.5337196,42.14124606,6.1997
20070,64.56073093,50.29563946,4.6223
20075,64.56697492,-20.71530609,5.9987
20087,64.59642306,21.57937937,5.7131
20106,64.65608036,-22.96982862,6.1616
20109,64.66658693,-52.86027494,6.1838
20138,64.76204094,-33.90462808,6.4081
20156,64.80492571,50.04883762,5.5259
20161,64.81935492,-44.26783034,5.4937
20171,64.85866176,21.14241073,5.4789
20186,64.90286194,21.77359172,5.3085
20188,64.90594418,10.12153591,6.4403
20205,64.94805797,15.6277001,3.8123
20219,64.9901455,14.03524961,5.6514
20231,65.04145145,31.95320688,6.2724
20234,65.04796753,50.92095146,5.5458
20241,65.06007207,41.8081531,6.1173
20250,65.08847827,27.35094051,5.1121
20252,65.10273353,34.56674246,5.0895
20255,65.10431585,18.74272555,6.1934
20261,65.15102026,15.09550354,5.3233
20263,65.16078257,-6.24585949,6.298
20264,65.16248795,-20.63959904,5.3834
20266,65.16818699,65.14045285,5.4102
20268,65.17188968,6.13090666,5.9213
20271,65.17846601,-7.59249105,5.8129
20284,65.2194064,13.86447076,6.2566
20297,65.24179795,-81.58022665,5.8633
20341,65.36270862,-0.09786667,6.0066
20347,65.38038085,-25.72845762,6.1666
20354,65.38811903,46.49896266,4.8094
20360,65.40629547,-6.28413846,6.4696
20376,65.44826277,60.7359015,5.5234
20380,65.46592188,56.50630012,5.9568
20384,65.47173218,-63.38681532,5.4
20400,65.51437386,14.07725046,5.7967
